"status","country","zip_code","address","zip_code_latitude_wgs84","zip_code_longitude_wgs84","municipalities"
"OK","France","27830","27830 France",49.277330375,1.72635123012,"NEAUFLES ST MARTIN"
"OK","France","27850","27850 France",49.3574004646,1.40684415026,"MENESQUEVILLE"
"OK","France","27860","27860 France",49.3343880911,1.66267351729,"HEUDICOURT"
"OK","France","27870","27870 France",49.2426057527,1.6415768761,"VESLY"
"OK","France","27890","27890 France",49.1943072566,0.815544482419,"LA NEUVILLE DU BOSC"
"OK","France","27910","27910 France",49.4207716647167,1.36192313321333,"PERRIERS SUR ANDELLE|PERRUEL|RENNEVILLE|LETTEGUIVES|LES HOGUES|VASCOEUIL"
"OK","France","27920","27920 France",49.1210450991,1.39441316915,"ST ETIENNE SOUS BAILLEUL|ST PIERRE DE BAILLEUL"
"OK","France","27930","27930 France",49.0535376626414,1.17335068802034,"CIERREY|GAUCIEL|IRREVILLE|LE MESNIL FUGUET|NORMANVILLE|REUILLY|ANGERVILLE LA CAMPAGNE|AVIRON|LE BOULAY MORIN|BROSVILLE|FAUVILLE|GAUVILLE LA CAMPAGNE|HUEST|MISEREY|ST LUC|SACQUENVILLE|ST GERMAIN DES ANGLES|GRAVIGNY|GUICHAINVILLE|TOURNEVILLE|ST MARTIN LA CAMPAGNE|ST VIGOR|LA TRINITE|SASSEY|LE VIEIL EVREUX|BACQUEPUIS|LA CHAPELLE DU BOIS DES FAULX|DARDEZ|EMALLEVILLE"
"OK","France","27940","27940 France",49.1803860604,1.36215267220167,"COURCELLES SUR SEINE|NOTRE DAME DE L ISLE|VENABLES|PORT MORT|VILLERS SUR LE ROULE|LE VAL D HAZEY"
"OK","France","27950","27950 France",49.0919201304667,1.39920477127667,"LA HEUNIERE|LA CHAPELLE REANVILLE|ST MARCEL|MERCEY|ST JUST|STE COLOMBE PRES VERNON|ST VINCENT DES BOIS|ST PIERRE D AUTILS|VILLEZ SOUS BAILLEUL"
"OK","France","28000","28000 France",48.4471464884,1.50570610616,"CHARTRES"
"OK","France","28100","28100 France",48.7485203213,1.35931854112,"DREUX"
"OK","France","28110","28110 France",48.434779098,1.45277569654,"LUCE"
"OK","France","28120","28120 France",48.3321243816955,1.27479775363955,"MAGNY|NOGENT SUR EURE|BLANDAINVILLE|CHAUFFOURS|ERMENONVILLE LA PETITE|MEREGLISE|MESLAY LE GRENET|NONVILLIERS GRANDHOUX|ST EMAN|CERNAY|CHARONVILLE|ERMENONVILLE LA GRANDE|MARCHEVILLE|OLLE|EPEAUTROLLES|ST AVIT LES GUESPIERES|BAILLEAU LE PIN|LES CHATELLIERS NOTRE DAME|ILLIERS COMBRAY|MONTIGNY LE CHARTIF|SANDARVILLE|VIEUVICQ"
"OK","France","28130","28130 France",48.5703956113083,1.58647609387833,"BOUGLAINVAL|CHARTAINVILLIERS|HANCHES|ST MARTIN DE NIGELLES|SOULAIRES|HOUX|MAINTENON|MEVOISINS|PIERRES|VILLIERS LE MORHIER|ST PIAT|YERMENONVILLE"
"OK","France","28140","28140 France",48.12447836095,1.69229375341778,"COURBEHAYE|ORGERES EN BEAUCE|PERONVILLE|FONTENAY SUR CONIE|TERMINIERS|VARIZE|BAIGNEAUX|BAZOCHES LES HAUTES|CORMAINVILLE|DAMBRON|GUILLONVILLE|BAZOCHES EN DUNOIS|LUMEAU|NOTTONVILLE|TILLAY LE PENEUX|LOIGNY LA BATAILLE|POUPRY|EOLE EN BEAUCE"
"OK","France","28150","28150 France",48.2823985869,1.66953122035,"BONCE|RECLAINVILLE|VILLEAU|BEAUVILLIERS|MOUTIERS|LES VILLAGES VOVEENS|YMONVILLE|ALLONNES|PRASVILLE|BOISVILLE LA ST PERE|EOLE EN BEAUCE|OUARVILLE|LOUVILLE LA CHENARD|THEUVILLE|VILLARS"
"OK","France","28160","28160 France",48.2176507713545,1.16612107236818,"BROU|DAMPIERRE SOUS BROU|DANGEAU|MEZIERES AU PERCHE|BULLOU|UNVERRE|YEVRES|FRAZE|GOHORY|MOULHARD|MOTTEREAU"
"OK","France","28170","28170 France",48.5999498465565,1.28022285859783,"ST JEAN DE REBERVILLIERS|TREMBLAY LES VILLAGES|LE BOULLAY LES DEUX EGLISES|FAVIERES|FONTAINE LES RIBOUTS|MAILLEBOIS|THIMERT GATELLES|ARDELLES|CHATEAUNEUF EN THYMERAIS|PUISEUX|ST ANGE ET TORCAY|ST SAUVEUR MARVILLE|ST MAIXME HAUTERIVE|SERAZEREUX"
"OK","France","28190","28190 France",48.4563023320471,1.24818925813294,"FONTAINE LA GUYON|ST ARNOULT DES BOIS|ST LUPERCE|CHUISNES|MITTAINVILLIERS VERIGNY|PONTGOUIN|ST GERMAIN LE GAILLARD|BILLANCELLES|COURVILLE SUR EURE|DANGERS|LE FAVRIL|FRUNCE|ST GEORGES SUR EURE|LANDELLES|ORROUER|VILLEBON"
"OK","France","28200","28200 France",48.0779711940118,1.37656133552412,"LA CHAPELLE DU NOYER|DONNEMAIN ST MAMES|JALLANS|LUTZ EN DUNOIS|ST CHRISTOPHE|ST DENIS LES PONTS|MARBOUE|CHATEAUDUN|CIVRY|CONIE MOLITARD|MOLEANS|LANNERAY|THIVILLE|VILLAMPUY|LOGRON|OZOIR LE BREUIL|ST CLOUD EN DUNOIS"
"OK","France","28210","28210 France",48.6545500290588,1.51975139706235,"NOGENT LE ROI|ORMOY|BRECHAMPS|CHAUDON|COULOMBS|LORMAYE|NERON|LE BOULLAY MIVOYE|CROISILLES|ST LAURENT LA GATINE|LES PINTHIERES|ST LUCIEN|LE BOULLAY THIERRY|FAVEROLLES|SENANTES|VILLEMEUX SUR EURE"
"OK","France","28220","28220 France",48.0098816409545,1.26757185792182,"BOISGASSON|LE MEE|DOUY|LA FERTE VILLENEUIL|AUTHEUIL|CHARRAY|MONTIGNY LE GANNELON|ST HILAIRE SUR YERRE|CLOYES SUR LE LOIR|LANGEY|ROMILLY SUR AIGRE"
"OK","France","28230","28230 France",48.59801667135,1.693060407195,"DROUE SUR DROUETTE|EPERNON"
"OK","France","28240","28240 France",48.4436315926063,1.04872977009588,"FRIAIZE|MEAUCE|ST MAURICE ST GERMAIN|BELHOMERT GUEHOUVILLE|LES CORVEES LES YYS|MANOU|ST DENIS DES PUITS|ST VICTOR DE BUTHON|MONTLANDON|FONTAINE SIMON|LE THIEULIN|LA LOUPE|MONTIREAU|ST ELIPH|CHAMPROND EN GATINE|VAUPILLON"
"OK","France","28250","28250 France",48.58270192835,1.048342300865,"SENONCHES|LOUVILLIERS LES PERCHE|LE MESNIL THOMAS|LA SAUCELLE|LA PUISAYE|DIGNY|LA FRAMBOISIERE|JAUDRAIS"
"OK","France","28260","28260 France",48.865796635975,1.48236296639333,"ST OUEN MARCHEFROY|ANET|OULINS|ROUVRES|SOREL MOUSSEL|BERCHERES SUR VESGRE|GILLES|GUAINVILLE|SAUSSAY|LE MESNIL SIMON|BONCOURT|LA CHAUSSEE D IVRY"
"OK","France","28270","28270 France",48.6944179856353,1.08241131140959,"ESCORPAIN|MONTIGNY SUR AVRE|PRUDEMANCHE|REVERCOURT|LES CHATELETS|BEAUCHE|BEROU LA MULOTIERE|CHATAINCOURT|CRUCEY VILLAGES|LAONS|FESSANVILLIERS MATTANVILLIERS|RUEIL LA GADELIERE|LA MANCELIERE|ST LUBIN DE CRAVANT|BREZOLLES"
"OK","France","28290","28290 France",48.10928026576,1.118508643732,"CHATILLON EN DUNOIS|COURTALAIN|ST PELLERIN|ARROU|CHAPELLE ROYALE"
"OK","France","28300","28300 France",48.4962849788667,1.453810778145,"BRICONVILLE|CHALLET|POISVILLIERS|ST AUBIN DES BOIS|BAILLEAU L EVEQUE|CLEVILLIERS|GASVILLE OISEME|AMILLY|BERCHERES ST GERMAIN|CHAMPHOL|CINTRAY|FRESNAY LE GILMERT|COLTAINVILLE|MAINVILLIERS|ST PREST|JOUY|LEVES"
"OK","France","28310","28310 France",48.2543869748286,1.88598262819905,"ALLAINES MERVILLIERS|BAUDREVILLE|FRESNAY L EVEQUE|GOMMERVILLE|GOUILLONS|BARMAINVILLE|GUILLEVILLE|INTREVILLE|LEVESVILLE LA CHENARD|MEROUVILLE|ROUVRAY ST DENIS|TOURY|JANVILLE|OINVILLE ST LIPHARD|SANTILLY|NEUVY EN BEAUCE|TRANCRAINVILLE|POINVILLE|LE PUISET"
"OK","France","28320","28320 France",48.5355695738571,1.68249589858143,"BAILLEAU ARMENONVILLE|ECROSNES|GALLARDON|YMERAY|GAS"
"OK","France","28330","28330 France",48.19044816615,0.8985213384378,"AUTHON DU PERCHE|LA BAZOCHE GOUET|ST BOMER|BETHONVILLIERS|CHAPELLE GUILLAUME|LES ETILLEUX|COUDRAY AU PERCHE|SOIZE|LES AUTELS VILLEVILLON|CHARBONNIERES"
"OK","France","28340","28340 France",48.6379410556,0.896542478084286,"LAMBLORE|ROHAIRE|LES RESSUINTES|MORVILLIERS|BOISSY LES PERCHE|LA CHAPELLE FORTIN|LA FERTE VIDAME"
"OK","France","28350","28350 France",48.7542061192,1.165010958405,"ST LUBIN DES JONCHERETS|DAMPIERRE SUR AVRE"
"OK","France","28360","28360 France",48.3142886695222,1.48364043528889,"VITRAY EN BEAUCE|FRESNAY LE COMTE|MESLAY LE VIDAME|LA BOURDINIERE ST LOUP|DAMMARIE|PRUNAY LE GILLON|LUPLANTE|THEUVILLE"
"OK","France","28380","28380 France",48.7491986422,1.23713784044,"ST REMY SUR AVRE"
"OK","France","28400","28400 France",48.31560409853,0.8816968909276,"BRUNELLES|COUDRECEAU|ST JEAN PIERRE FIXTE|CHAMPROND EN PERCHET|NOGENT LE ROTROU|LA GAUDAINE|SOUANCE AU PERCHE|TRIZAY COUTRETOT ST SERGE|MARGON|MAROLLES LES BUIS"
"OK","France","28410","28410 France",48.7759133179636,1.52655132996273,"BOUTIGNY PROUAIS|BROUE|SERVILLE|HAVELU|GOUSSAINVILLE|ABONDANT|BU|MARCHEZAIS|ST LUBIN DE LA HAYE"
"unknown","France","28460","28460 France",0,0,""
"OK","France","28480","28480 France",48.2922992652167,1.01196856861558,"COMBRES|LUIGNY|THIRON GARDAIS|VICHERES|ARGENVILLIERS|BEAUMONT LES AUTELS|HAPPONVILLIERS|CHASSANT|LA CROIX DU PERCHE|ST DENIS D AUTHOU|FRETIGNY|MIERMAIGNE"
"OK","France","28500","28500 France",48.7137706412455,1.36510682398318,"CHERISY|LOUVILLIERS EN DROUAIS|MEZIERES EN DROUAIS|ALLAINVILLE|CHARPONT|ECLUZELLES|GARANCIERES EN DROUAIS|MARVILLE MOUTIERS BRULE|MONTREUIL|OUERRE|AUNAY SOUS CRECY|LURAY|BOISSY EN DROUAIS|TREON|GERMAINVILLE|STE GEMME MORONVAL|SAULNIERES|VERT EN DROUAIS|LA CHAPELLE FORAINVILLIERS|CRECY COUVE|GARNAY|VERNOUILLET"
"OK","France","28600","28600 France",48.4232173062,1.46928323877,"LUISANT"
"OK","France","28630","28630 France",48.3976968492583,1.50285749929917,"LE COUDRAY|GELLAINVILLE|MIGNIERES|THIVARS|BARJOUVILLE|CORANCEZ|NOGENT LE PHAYE|BERCHERES LES PIERRES|SOURS|MORANCEZ|FONTENAY SUR EURE|VER LES CHARTRES"
"OK","France","28700","28700 France",48.4193239452767,1.78771348189767,"ARDELU|CHATENAY|LETHUIN|OINVILLE SOUS AUNEAU|ROINVILLE|SANTEUIL|UMPEAU|VOISE|AUNAY SOUS AUNEAU|CHAMPSERU|GOMMERVILLE|HOUVILLE LA BRANCHE|MOINVILLE LA JEULIN|VIERVILLE|AUNEAU BLEURY ST SYMPHORIEN|DENONVILLE|LE GUE DE LONGROI|MORAINVILLE|BEVILLE LE COMTE|LA CHAPELLE D AUNAINVILLE|FRANCOURVILLE|GARANCIERES EN BEAUCE|OYSONVILLE|ST LEGER DES AUBEES|SAINVILLE|LEVAINVILLE|MAISONS|MONDONVILLE ST JEAN"
"OK","France","28800","28800 France",48.197680599,1.427852489075,"DANCY|MONTHARVILLE|NEUVY EN DUNOIS|SANCHEVILLE|SAUMERAY|TRIZAY LES BONNEVAL|FLACEY|MORIERS|BOUVILLE|PRE ST EVROULT|PRE ST MARTIN|ST MAUR SUR LE LOIR|LE GAULT ST DENIS|VILLIERS ST ORIEN|ALLUYES|BONNEVAL|BULLAINVILLE|MONTBOISSIER"
"unknown","France","28870","28870 France",0,0,""
"OK","France","29000","29000 France",47.9971425162,-4.09111944455,"QUIMPER"
"OK","France","29100","29100 France",48.0710062144667,-4.318027863805,"DOUARNENEZ|KERLAZ|POULDERGAT|LE JUCH|POULLAN SUR MER"
"OK","France","29120","29120 France",47.8731410989,-4.241599600058,"PONT L ABBE|ST JEAN TROLIMON|COMBRIT|PLOMEUR|TREMEOC"
"OK","France","29140","29140 France",47.96320398722,-3.841691185108,"MELGVEN|ST YVI|ROSPORDEN|TOURCH"
"OK","France","29150","29150 France",48.19372548416,-4.101978429234,"CAST|CHATEAULIN|PORT LAUNAY|ST COULITZ|DINEAULT"
"OK","France","29160","29160 France",48.25267304915,-4.479858145085,"CROZON|LANVEOC"
"OK","France","29170","29170 France",47.906480309625,-4.0231947255575,"FOUESNANT|PLEUVEN|ST EVARZEC"
"OK","France","29180","29180 France",48.082339845125,-4.1780517414875,"GUENGAT|LOCRONAN|PLOGONNEC|QUEMENEVEN"
"OK","France","29190","29190 France",48.2515927300125,-3.9517727542925,"LE CLOITRE PLEYBEN|LANNEDERN|ST RIVOAL|GOUEZEC|LOTHEY|BRASPARTS|LENNON|PLEYBEN"
"OK","France","29200","29200 France",48.4004997828,-4.5027907853,"BREST"
"OK","France","29217","29217 France",48.357033830725,-4.73262231158,"PLOUGONVELIN|LE CONQUET|TREBABU"
"OK","France","29233","29233 France",48.6605439147,-4.12447333857,"CLEDER"
"OK","France","29241","29241 France",48.6831366795,-3.66753133845,"LOCQUIREC"
"OK","France","29242","29242 France",48.4601042319,-5.08534533544,"OUESSANT"
"OK","France","29246","29246 France",48.3456851692,-3.63011278827,"POULLAOUEN"
"OK","France","29250","29250 France",48.67315235665,-4.0330722962825,"SIBIRIL|PLOUGOULM|SANTEC|ST POL DE LEON"
"OK","France","29252","29252 France",48.6370431885,-3.81553533985,"PLOUEZOC H"
"OK","France","29253","29253 France",48.7453786907,-4.01403204565,"ILE DE BATZ"
"OK","France","29259","29259 France",48.3954039142,-4.96040618355,"ILE MOLENE"
"OK","France","29260","29260 France",48.5690347778727,-4.34006073439,"LE FOLGOET|KERNILIS|TREGARANTEC|LANARVILY|LESNEVEN|ST FREGANT|KERNOUES|LOC BREVALAIRE|ST MEEN|PLOUDANIEL|PLOUIDER"
"OK","France","29270","29270 France",48.2555102762667,-3.60401213495,"MOTREFF|ST HERNIN|KERGLOFF|CARHAIX PLOUGUER|CLEDEN POHER|PLOUNEVEZEL"
"OK","France","29279","29279 France",48.397743,-4.490704,""
"OK","France","29280","29280 France",48.3741156444,-4.624619712305,"PLOUZANE|LOCMARIA PLOUZANE"
"OK","France","29290","29290 France",48.46738174104,-4.599936892806,"TREOUERGAT|LANRIVOARE|ST RENAN|GUIPRONVEL|MILIZAC"
"OK","France","29300","29300 France",47.8862405454571,-3.51987366039286,"REDENE|BAYE|GUILLIGOMARC H|MELLAC|QUIMPERLE|ARZANO|TREMEVEN"
"OK","France","29310","29310 France",47.9398696303,-3.516826494345,"QUERRIEN|LOCUNOLE"
"OK","France","29340","29340 France",47.8492219169,-3.69069464862,"RIEC SUR BELON"
"OK","France","29350","29350 France",47.8061076978,-3.64546918043,"MOELAN SUR MER"
"OK","France","29360","29360 France",47.7943407144,-3.56681364982,"CLOHARS CARNOET"
"OK","France","29370","29370 France",48.0368809283,-3.8788572153,"CORAY|ELLIANT"
"OK","France","29380","29380 France",47.9268733781,-3.65733585989667,"ST THURIEN|BANNALEC|LE TREVOUX"
"OK","France","29390","29390 France",48.06431182115,-3.75445251704,"LEUHAN|SCAER"
"OK","France","29400","29400 France",48.4960778287636,-4.09219898225182,"GUIMILIAU|BODILIS|LANNEUFFRET|LOC EGUINER|LANDIVISIAU|LOCMELAR|PLOUGOURVEST|ST SAUVEUR|LAMPAUL GUIMILIAU|PLOUNEVENTER|ST SERVAIS"
"OK","France","29410","29410 France",48.4969044306667,-3.900234832695,"PLOUNEOUR MENEZ|LE CLOITRE ST THEGONNEC|GUICLAN|PLEYBER CHRIST|ST THEGONNEC LOC EGUINER"
"OK","France","29420","29420 France",48.6041671930667,-4.01206760050333,"PLOUVORN|MESPAUL|PLOUENAN"
"OK","France","29430","29430 France",48.621962803625,-4.2101353348675,"PLOUNEVEZ LOCHRIST|PLOUESCAT|LANHOUARNEAU|TREFLEZ"
"OK","France","29440","29440 France",48.5864645314667,-4.123279852935,"PLOUZEVEDE|TREZILIDE|ST DERRIEN|PLOUGAR|ST VOUGAY|TREFLAOUENAN"
"OK","France","29450","29450 France",48.3996298952333,-4.04810635933,"COMMANA|LE TREHOU|SIZUN"
"OK","France","29460","29460 France",48.3528203114143,-4.21671545772143,"HOPITAL CAMFROUT|IRVILLAC|DIRINON|HANVEC|DAOULAS|LOGONNA DAOULAS|ST ELOY"
"OK","France","29470","29470 France",48.3721070864,-4.34836685102,"PLOUGASTEL DAOULAS|LOPERHET"
"OK","France","29480","29480 France",48.403174987,-4.40146737314,"LE RELECQ KERHUON"
"OK","France","29490","29490 France",48.4307008294,-4.39621450084,"GUIPAVAS"
"OK","France","29500","29500 France",48.0120306692,-4.0074505723,"ERGUE GABERIC"
"OK","France","29510","29510 France",48.08685117572,-3.990048740306,"LANDREVARZEC|LANDUDAL|LANGOLEN|BRIEC|EDERN"
"OK","France","29520","29520 France",48.157238793375,-3.8331912089425,"CHATEAUNEUF DU FAOU|LAZ|ST THOIS|ST GOAZEC"
"OK","France","29530","29530 France",48.282434093275,-3.7966796514825,"PLONEVEZ DU FAOU|LANDELEAU|COLLOREC|LOQUEFFRET"
"OK","France","29540","29540 France",48.1857593376,-3.69132351095,"SPEZET"
"OK","France","29550","29550 France",48.169077809875,-4.23767098994,"PLOMODIERN|ST NIC|PLOEVEN|PLONEVEZ PORZAY"
"OK","France","29560","29560 France",48.25030356195,-4.299980986365,"LANDEVENNEC|TELGRUC SUR MER|ARGOL|TREGARVAN"
"OK","France","29570","29570 France",48.29336660585,-4.573131711545,"ROSCANVEL|CAMARET SUR MER"
"OK","France","29590","29590 France",48.2777462414,-4.11113435625833,"LOPEREC|PONT DE BUIS LES QUIMERCH|ROSNOEN|LE FAOU|ST SEGAL"
"OK","France","29600","29600 France",48.564543259825,-3.8415351367125,"MORLAIX|ST MARTIN DES CHAMPS|STE SEVE|PLOURIN LES MORLAIX"
"OK","France","29610","29610 France",48.58892518685,-3.7353763273,"PLOUIGNEAU|GARLAN"
"OK","France","29620","29620 France",48.6476776686,-3.69924002987667,"LANMEUR|PLOUEGAT GUERAND|GUIMAEC"
"OK","France","29630","29630 France",48.6751528764,-3.79581565837,"ST JEAN DU DOIGT|PLOUGASNOU"
"OK","France","29640","29640 France",48.468105298025,-3.664009180205,"BOLAZEC|SCRIGNAC|LANNEANOU|PLOUGONVEN"
"OK","France","29650","29650 France",48.541093393175,-3.61827688116,"BOTSORHEL|PLOUEGAT MOYSAN|GUERLESQUIN|LE PONTHOU"
"OK","France","29660","29660 France",48.6553588661,-3.91293697247,"CARANTEC"
"OK","France","29670","29670 France",48.6201653592,-3.89744410796,"LOCQUENOLE|HENVIC|TAULE"
"OK","France","29680","29680 France",48.7123362901,-3.989722876,"ROSCOFF"
"OK","France","29690","29690 France",48.3671701501,-3.79760603791857,"BRENNILIS|HUELGOAT|BERRIEN|BOTMEUR|LOCMARIA BERRIEN|PLOUYE|LA FEUILLEE"
"OK","France","29700","29700 France",47.9538455658,-4.16860630388,"PLUGUFFAN|PLOMELIN"
"OK","France","29710","29710 France",47.9897745642625,-4.31271804408125,"PLOZEVET|LANDUDEC|PLOGASTEL ST GERMAIN|GOURLIZON|GUILER SUR GOYEN|PEUMERIT|PLONEIS|POULDREUZIC"
"OK","France","29720","29720 France",47.908933092275,-4.3261967073875,"TREGUENNEC|PLONEOUR LANVERN|TREOGAT|PLOVAN"
"OK","France","29730","29730 France",47.80307454455,-4.272963184675,"GUILVINEC|TREFFIAGAT"
"OK","France","29740","29740 France",47.8217825314,-4.22818604821,"PLOBANNALEC LESCONIL"
"OK","France","29750","29750 France",47.8239824718,-4.1873881827,"LOCTUDY"
"OK","France","29760","29760 France",47.8121478804,-4.34003367039,"PENMARCH"
"OK","France","29770","29770 France",48.0372981953167,-4.60409422963667,"GOULIEN|AUDIERNE|CLEDEN CAP SIZUN|PLOGOFF|PRIMELIN"
"OK","France","29780","29780 France",48.0137327427,-4.48457090531,"PLOUHINEC"
"OK","France","29790","29790 France",48.050351101925,-4.46420252279,"MAHALON|BEUZEC CAP SIZUN|PONT CROIX|CONFORT MEILARS"
"OK","France","29800","29800 France",48.4525241987667,-4.2377609441825,"PENCRAN|PLOUDIRY|ST THONAN|ST URBAIN|LANDERNEAU|LA MARTYRE|PLOUEDERN|ST DIVY|LA FOREST LANDERNEAU|TREFLEVENEZ|TREMAOUEZAN|LA ROCHE MAURICE"
"OK","France","29810","29810 France",48.439879478825,-4.72182972404,"LAMPAUL PLOUARZEL|PLOUMOGUER|BRELES|PLOUARZEL"
"OK","France","29820","29820 France",48.4253743216,-4.541820683885,"GUILERS|BOHARS"
"OK","France","29830","29830 France",48.5374142852167,-4.64710144262,"PLOURIN|LAMPAUL PLOUDALMEZEAU|PLOUDALMEZEAU|PLOUGUIN|ST PABU"
"OK","France","29840","29840 France",48.503391813375,-4.742490187935,"PORSPODER|LANDUNVEZ|LANILDUT"
"OK","France","29850","29850 France",48.446717951,-4.46327934378,"GOUESNOU"
"OK","France","29860","29860 France",48.50816058592,-4.425556236992,"BOURG BLANC|LE DRENNEC|KERSAINT PLABENNEC|PLABENNEC|PLOUVIEN"
"OK","France","29870","29870 France",48.5601134764,-4.553266269932,"LANNILIS|LANDEDA|COAT MEAL|TREGLONOU"
"OK","France","29880","29880 France",48.6099886726,-4.450364396385,"PLOUGUERNEAU|GUISSENY"
"OK","France","29890","29890 France",48.6467353353,-4.3344126601675,"BRIGNOGAN PLAGE|GOULVEN|PLOUNEOUR TREZ|KERLOUAN"
"OK","France","29900","29900 France",47.8966260003,-3.90716871821,"CONCARNEAU"
"OK","France","29910","29910 France",47.8380684896,-3.8408529946,"TREGUNC"
"OK","France","29920","29920 France",47.8154082656,-3.77625131302,"NEVEZ"
"OK","France","29930","29930 France",47.8724810212,-3.76601956645,"PONT AVEN"
"OK","France","29940","29940 France",47.9201547936,-3.96862628403,"LA FORET FOUESNANT"
"OK","France","29950","29950 France",47.8976388638,-4.09058750145,"BENODET|CLOHARS FOUESNANT|GOUESNACH"
"OK","France","29970","29970 France",48.1057268762,-3.87130739986,"TREGOUREZ"
"OK","France","29980","29980 France",47.8527643575,-4.16160884308,"ILE TUDY"
"OK","France","29990","29990 France",48.0384480983,-4.8577259366,"ILE DE SEIN"
"OK","France","30000","30000 France",43.844938394,4.34806796996,"NIMES"
"OK","France","30100","30100 France",44.1250099126,4.08828501262,"ALES"
"OK","France","30110","30110 France",44.2154504254625,4.007808938465,"LAVAL PRADEL|STE CECILE D ANDORGE|LES SALLES DU GARDON|LA GRAND COMBE|BRANOUX LES TAILLADES|LAMELOUZE|SOUSTELLE"
"OK","France","30111","30111 France",43.7752563981,4.15881236462,"CONGENIES"
"OK","France","30114","30114 France",43.778626471,4.23141756952,"NAGES ET SOLORGUES|BOISSIERES"
"OK","France","30120","30120 France",43.9792404684077,3.57780947076,"POMMIERS|ARRE|AULAS|BREAU ET SALAGOSSE|MANDAGOUT|MOLIERES CAVAILLAC|LE VIGAN|ARPHY|AVEZE|BEZ ET ESPARON|MARS|MONTDARDIER|ROGUES"
"OK","France","30121","30121 France",43.7371547201,4.20278682851,"MUS"
"OK","France","30122","30122 France",44.108139948,3.71311936193,"LES PLANTIERS"
"OK","France","30124","30124 France",44.1011147476,3.808591318375,"PEYROLLES|L ESTRECHURE"
"OK","France","30125","30125 France",44.1191109205,3.76891045379,"SAUMANE"
"OK","France","30126","30126 France",44.0316510462667,4.68883181117333,"ST LAURENT DES ARBRES|LIRAC|TAVEL"
"OK","France","30127","30127 France",43.7518139903,4.49573824509,"BELLEGARDE"
"OK","France","30128","30128 France",43.7717357731,4.43848561872,"GARONS"
"OK","France","30129","30129 France",43.8201184956,4.50062562997,"MANDUEL|REDESSAN"
"OK","France","30130","30130 France",44.2419342775,4.6107021260675,"PONT ST ESPRIT|ST ALEXANDRE|ST PAULET DE CAISSON|CARSAN"
"OK","France","30131","30131 France",43.9993699011,4.76481099943,"PUJAUT"
"OK","France","30132","30132 France",43.7920118667,4.39549848347,"CAISSARGUES"
"OK","France","30133","30133 France",43.946680289,4.75255256222,"LES ANGLES"
"OK","France","30140","30140 France",44.0669013566917,3.98394244992417,"MASSILLARGUES ATTUECH|MIALET|ST FELIX DE PALLIERES|GENERARGUES|ST JEAN DU PIN|THOIRAS|TORNAC|BAGARD|BOISSET ET GAUJAC|ANDUZE|CORBES|ST SEBASTIEN D AIGREFEUILLE"
"OK","France","30150","30150 France",44.050584578575,4.75987730611,"MONTFAUCON|ROQUEMAURE|ST GENIES DE COMOLAS|SAUVETERRE"
"OK","France","30160","30160 France",44.2971198711833,4.09774091569167,"ROBIAC ROCHESSADOULE|BESSEGES|BORDEZAC|PEYREMALE|GAGNIERES"
"OK","France","30170","30170 France",43.966402801575,3.8753847667075,"CONQUEYRAC|ST HIPPOLYTE DU FORT|MONOBLET|LA CADIERE ET CAMBO|DURFORT ET ST MARTIN DE SOSSENAC|FRESSAC|CROS|POMPIGNAN"
"OK","France","30190","30190 France",43.9692372194412,4.26125569070235,"LA ROUVIERE|ST CHAPTES|BOURDIC|DIONS|GARRIGUES STE EULALIE|MOUSSAC|BRIGNON|SAUZET|LA CALMETTE|COLLORGUES|MONTIGNARGUES|STE ANASTASIE|ST DEZERY|ST GENIES DE MALGOIRES|AUBUSSARGUES|BOUCOIRAN ET NOZIERES|CASTELNAU VALENCE"
"OK","France","30200","30200 France",44.1752434207077,4.62230822146154,"LA ROQUE SUR CEZE|ST GERVAIS|ST LAURENT DE CARNOLS|ST ETIENNE DES SORTS|BAGNOLS SUR CEZE|CHUSCLAN|CODOLET|ORSAN|SABRAN|ST MICHEL D EUZET|ST NAZAIRE|VENEJAN"
"OK","France","30210","30210 France",43.9557432604538,4.54306936501462,"REMOULINS|POUZILHAC|ST BONNET DU GARD|VERS PONT DU GARD|COLLIAS|FOURNES|ST HILAIRE D OZILHAN|SERNHAC|ARGILLIERS|CABRIERES|VALLIGUIERES|CASTILLON DU GARD|LEDENON"
"OK","France","30220","30220 France",43.5605958509,4.213036894735,"AIGUES MORTES|ST LAURENT D AIGOUZE"
"OK","France","30230","30230 France",43.813561199,4.434295472595,"RODILHAN|BOUILLARGUES"
"OK","France","30240","30240 France",43.5072810882,4.16622948662,"LE GRAU DU ROI"
"OK","France","30250","30250 France",43.8040436207,4.09875565987455,"SOMMIERES|SALINELLES|COMBAS|JUNAS|SOUVIGNARGUES|VILLEVIEILLE|AUBAIS|AUJARGUES|ASPERES|FONTANES|LECQUES"
"OK","France","30260","30260 France",43.8818683649067,4.03651006651667,"ST CLEMENT|CRESPIAN|LIOUC|MONTMIRAT|CARNAS|GAILHAN|ST THEODORIT|BROUZET LES QUISSAC|ORTHOUX SERIGNAC QUILHAN|SARDAN|VIC LE FESQ|CORCONNE|BRAGASSARGUES|CANNES ET CLAIRAN|QUISSAC"
"OK","France","30270","30270 France",44.1071750382,3.87785905992,"ST JEAN DU GARD"
